SPECIES	SITE_ID	YEAR	SINDEX	SCHEME
Polygonia c-album	Gau	2022	0	uBMS
Polygonia c-album	Nou	2023	0	uBMS
Polygonia c-album	Nou	2024	0	uBMS
Polygonia c-album	Nou	2018	0	uBMS
Polygonia c-album	Nou	2025	0	uBMS
Polygonia c-album	Nou	2019	0	uBMS
Polygonia c-album	Nou	2020	0	uBMS
Polygonia c-album	Nou	2021	0	uBMS
Polygonia c-album	Nou	2022	0	uBMS
Polygonia c-album	Bros	2023	0	uBMS
Polygonia c-album	Bros	2024	0	uBMS
Polygonia c-album	Bros	2018	0	uBMS
Polygonia c-album	Bros	2019	0	uBMS
Polygonia c-album	Bros	2020	0	uBMS
Polygonia c-album	Bros	2021	0	uBMS
Polygonia c-album	Bros	2022	0	uBMS
Polygonia c-album	Gue	2023	0	uBMS
Polygonia c-album	Gue	2024	0	uBMS
Polygonia c-album	Gue	2018	0	uBMS
Polygonia c-album	Gue	2019	0	uBMS
Polygonia c-album	Gue	2020	0	uBMS
Polygonia c-album	Gue	2021	0	uBMS
Polygonia c-album	Gue	2022	0	uBMS
Polygonia c-album	Dia	2023	0	uBMS
Polygonia c-album	Dia	2024	0	uBMS
Polygonia c-album	Dia	2018	0	uBMS
Polygonia c-album	Dia	2019	0	uBMS
Polygonia c-album	Dia	2020	0	uBMS
Polygonia c-album	Dia	2021	0	uBMS
Polygonia c-album	Dia	2022	0	uBMS
Polygonia c-album	Pei	2023	0	uBMS
Polygonia c-album	Pei	2024	0	uBMS
Polygonia c-album	Pei	2018	0	uBMS
Polygonia c-album	Pei	2019	0	uBMS
Polygonia c-album	Pei	2020	0	uBMS
Polygonia c-album	Pei	2021	0	uBMS
Polygonia c-album	Mar	2023	0	uBMS
Polygonia c-album	Mar	2024	0	uBMS
Polygonia c-album	Mar	2018	0	uBMS
Polygonia c-album	Mar	2019	0	uBMS
Polygonia c-album	Mar	2020	0	uBMS
Polygonia c-album	Mar	2021	0	uBMS
Polygonia c-album	Mar	2022	0	uBMS
Polygonia c-album	Gui	2023	0	uBMS
Polygonia c-album	Gui	2024	0	uBMS
Polygonia c-album	Gui	2018	0	uBMS
Polygonia c-album	Gui	2025	0	uBMS
Polygonia c-album	Gui	2019	0	uBMS
Polygonia c-album	Gui	2020	0	uBMS
Polygonia c-album	Gui	2021	0	uBMS
Polygonia c-album	Gui	2022	0	uBMS
Polygonia c-album	Bes	2023	0	uBMS
Polygonia c-album	Bes	2024	0	uBMS
Polygonia c-album	Bes	2018	0	uBMS
Polygonia c-album	Bes	2025	0	uBMS
Polygonia c-album	Bes	2019	0	uBMS
Polygonia c-album	Bes	2020	0	uBMS
Polygonia c-album	Bes	2021	0	uBMS
Polygonia c-album	Aig	2023	0	uBMS
Polygonia c-album	Aig	2018	0	uBMS
Polygonia c-album	Aig	2019	0	uBMS
Polygonia c-album	Aig	2020	0	uBMS
Polygonia c-album	Aig	2021	0	uBMS
Polygonia c-album	Aig	2022	0	uBMS
Polygonia c-album	Tpa	2023	0	uBMS
Polygonia c-album	Tpa	2022	0	uBMS
Polygonia c-album	Tri	2023	0	uBMS
Polygonia c-album	Tri	2019	0	uBMS
Polygonia c-album	Tri	2020	0	uBMS
Polygonia c-album	Tri	2021	0	uBMS
Polygonia c-album	Tri	2022	0	uBMS
Polyommatus icarus	Clot	2023	0	uBMS
Polyommatus icarus	Clot	2024	0	uBMS
Polyommatus icarus	Clot	2018	0	uBMS
Polyommatus icarus	Clot	2025	0	uBMS
Polyommatus icarus	Clot	2019	0	uBMS
Polyommatus icarus	Clot	2020	0	uBMS
Polyommatus icarus	Clot	2021	0	uBMS
Polyommatus icarus	Clot	2022	0	uBMS
Polyommatus icarus	Heb	2023	0.99999	uBMS
Polyommatus icarus	Heb	2024	0	uBMS
Polyommatus icarus	Heb	2018	0	uBMS
Polyommatus icarus	Heb	2019	0	uBMS
Polyommatus icarus	Heb	2020	0	uBMS
Polyommatus icarus	Heb	2021	0	uBMS
Polyommatus icarus	Heb	2022	0	uBMS
Polyommatus icarus	Put	2023	0	uBMS
Polyommatus icarus	Put	2024	0	uBMS
Polyommatus icarus	Put	2025	0	uBMS
Polyommatus icarus	Put	2019	2.684635829	uBMS
Polyommatus icarus	Put	2020	17.08452569	uBMS
Polyommatus icarus	Put	2021	0	uBMS
Polyommatus icarus	Put	2022	1.127205095	uBMS
Polyommatus icarus	Heu	2023	0	uBMS
Polyommatus icarus	Heu	2024	1.153455753	uBMS
Polyommatus icarus	Heu	2018	0	uBMS
Polyommatus icarus	Heu	2025	0	uBMS
Polyommatus icarus	Heu	2019	0	uBMS
Polyommatus icarus	Heu	2020	0	uBMS
Polyommatus icarus	Heu	2021	0	uBMS
Polyommatus icarus	Heu	2022	1.005267602	uBMS
Polyommatus icarus	Lab	2023	0	uBMS
Polyommatus icarus	Lab	2024	0	uBMS
Polyommatus icarus	Lab	2018	4.746760336	uBMS
Polyommatus icarus	Lab	2025	0	uBMS
Polyommatus icarus	Lab	2020	0	uBMS
Polyommatus icarus	Lab	2022	0	uBMS
Polyommatus icarus	Mat	2023	0	uBMS
Polyommatus icarus	Mat	2024	8.256859091	uBMS
Polyommatus icarus	Mat	2018	7.238115918	uBMS
Polyommatus icarus	Mat	2025	0	uBMS
Polyommatus icarus	Mat	2019	6.569762667	uBMS
Polyommatus icarus	Mat	2020	4.63077303	uBMS
Polyommatus icarus	Mat	2021	0	uBMS
Polyommatus icarus	Mat	2022	2.890925385	uBMS
Polyommatus icarus	Ore	2023	0	uBMS
Polyommatus icarus	Ore	2024	0	uBMS
Polyommatus icarus	Ore	2018	1.952934284	uBMS
Polyommatus icarus	Ore	2020	18.5288123	uBMS
Polyommatus icarus	Ore	2021	0	uBMS
Polyommatus icarus	Ore	2022	33.54056612	uBMS
Polyommatus icarus	Pla	2023	21.79644199	uBMS
Polyommatus icarus	Pla	2024	11.38591941	uBMS
Polyommatus icarus	Pla	2025	0	uBMS
Polyommatus icarus	Pla	2020	34.71318233	uBMS
Polyommatus icarus	Pla	2021	0	uBMS
Polyommatus icarus	Pla	2022	51.95843325	uBMS
Polyommatus icarus	Ciu	2023	0	uBMS
Polyommatus icarus	Ciu	2024	0	uBMS
Polyommatus icarus	Ciu	2018	26.09194802	uBMS
Polyommatus icarus	Ciu	2025	0	uBMS
Polyommatus icarus	Ciu	2019	35.51233371	uBMS
Polyommatus icarus	Ciu	2020	15.78448911	uBMS
Polyommatus icarus	Ciu	2021	0	uBMS
Polyommatus icarus	Ciu	2022	21.60994057	uBMS
Polyommatus icarus	Glo	2023	46.19555307	uBMS
Polyommatus icarus	Glo	2024	23.35872513	uBMS
Polyommatus icarus	Glo	2025	0	uBMS
Polyommatus icarus	Glo	2020	33.28290469	uBMS
Polyommatus icarus	Glo	2021	26.15822822	uBMS
Polyommatus icarus	Glo	2022	15.66906926	uBMS
Polyommatus icarus	Rob	2023	1.916369629	uBMS
Polyommatus icarus	Rob	2024	0	uBMS
Polyommatus icarus	Rob	2018	0	uBMS
Polyommatus icarus	Rob	2025	0	uBMS
Polyommatus icarus	Rob	2020	2.96912114	uBMS
Polyommatus icarus	Rob	2021	2.311283687	uBMS
Polyommatus icarus	Rob	2022	0	uBMS
Polyommatus icarus	Coll	2023	1.17705219	uBMS
Polyommatus icarus	Coll	2024	0	uBMS
Polyommatus icarus	Coll	2018	0	uBMS
Polyommatus icarus	Coll	2025	0	uBMS
Polyommatus icarus	Coll	2019	0	uBMS
Polyommatus icarus	Coll	2020	5.2401227	uBMS
Polyommatus icarus	Coll	2022	10.78702106	uBMS
Polyommatus icarus	Car	2023	0	uBMS
Polyommatus icarus	Car	2024	0	uBMS
Polyommatus icarus	Car	2018	0	uBMS
Polyommatus icarus	Car	2025	0	uBMS
Polyommatus icarus	Car	2019	3.195398626	uBMS
Polyommatus icarus	Car	2020	1.266576318	uBMS
Polyommatus icarus	Car	2021	0	uBMS
Polyommatus icarus	Car	2022	3.013364271	uBMS
Polyommatus icarus	Peg	2023	0	uBMS
Polyommatus icarus	Peg	2024	0	uBMS
Polyommatus icarus	Peg	2018	0	uBMS
Polyommatus icarus	Peg	2025	0	uBMS
Polyommatus icarus	Peg	2019	0	uBMS
Polyommatus icarus	Peg	2020	0	uBMS
Polyommatus icarus	Peg	2021	0	uBMS
Polyommatus icarus	Peg	2022	0	uBMS
Polyommatus icarus	Cer	2023	15.69961405	uBMS
Polyommatus icarus	Cer	2024	19.22799596	uBMS
Polyommatus icarus	Cer	2018	0	uBMS
Polyommatus icarus	Cer	2025	0	uBMS
Polyommatus icarus	Cer	2019	5.262327001	uBMS
Polyommatus icarus	Cer	2020	29.98275991	uBMS
Polyommatus icarus	Cer	2022	28.15505552	uBMS
Polyommatus icarus	Nord	2023	1.553687678	uBMS
Polyommatus icarus	Nord	2024	0	uBMS
Polyommatus icarus	Nord	2018	0	uBMS
Polyommatus icarus	Nord	2025	0	uBMS
Polyommatus icarus	Nord	2019	1.818016544	uBMS
Polyommatus icarus	Nord	2020	4.907373328	uBMS
Polyommatus icarus	Nord	2021	0	uBMS
Polyommatus icarus	Nord	2022	0	uBMS
Polyommatus icarus	Ped	2023	0	uBMS
Polyommatus icarus	Ped	2024	0	uBMS
Polyommatus icarus	Ped	2018	0	uBMS
Polyommatus icarus	Ped	2025	0	uBMS
Polyommatus icarus	Ped	2019	1.385655692	uBMS
Polyommatus icarus	Ped	2020	0	uBMS
Polyommatus icarus	Ped	2022	0	uBMS
Polyommatus icarus	Gau	2023	1.456536938	uBMS
Polyommatus icarus	Gau	2024	1.211445739	uBMS
Polyommatus icarus	Gau	2018	0	uBMS
Polyommatus icarus	Gau	2025	0	uBMS
Polyommatus icarus	Gau	2019	0	uBMS
Polyommatus icarus	Gau	2020	7.569306462	uBMS
Polyommatus icarus	Gau	2021	0	uBMS
Polyommatus icarus	Gau	2022	19.04610745	uBMS
Polyommatus icarus	Nou	2023	0	uBMS
Polyommatus icarus	Nou	2024	0	uBMS
Polyommatus icarus	Nou	2018	1.852332086	uBMS
Polyommatus icarus	Nou	2025	0	uBMS
Polyommatus icarus	Nou	2019	0	uBMS
Polyommatus icarus	Nou	2020	4.060336602	uBMS
Polyommatus icarus	Nou	2021	0	uBMS
Polyommatus icarus	Nou	2022	0	uBMS
Polyommatus icarus	Bros	2023	0	uBMS
Polyommatus icarus	Bros	2024	26.88677977	uBMS
Polyommatus icarus	Bros	2018	48.44348962	uBMS
Polyommatus icarus	Bros	2019	24.85583615	uBMS
Polyommatus icarus	Bros	2020	0	uBMS
Polyommatus icarus	Bros	2021	9.89352098	uBMS
Polyommatus icarus	Bros	2022	25.3268133	uBMS
Polyommatus icarus	Gue	2023	0	uBMS
Polyommatus icarus	Gue	2024	0	uBMS
Polyommatus icarus	Gue	2018	0	uBMS
Polyommatus icarus	Gue	2019	0	uBMS
Polyommatus icarus	Gue	2020	0	uBMS
Polyommatus icarus	Gue	2021	0	uBMS
Polyommatus icarus	Gue	2022	3.901525496	uBMS
Polyommatus icarus	Dia	2023	0	uBMS
Polyommatus icarus	Dia	2024	0	uBMS
Polyommatus icarus	Dia	2018	47.33407715	uBMS
Polyommatus icarus	Dia	2019	35.1438474	uBMS
Polyommatus icarus	Dia	2020	16.49076517	uBMS
Polyommatus icarus	Dia	2021	11.59205249	uBMS
Polyommatus icarus	Dia	2022	9.700379527	uBMS
Polyommatus icarus	Pei	2023	0	uBMS
Polyommatus icarus	Pei	2024	0	uBMS
Polyommatus icarus	Pei	2018	0	uBMS
Polyommatus icarus	Pei	2019	7.302823759	uBMS
Polyommatus icarus	Pei	2020	7.357918592	uBMS
Polyommatus icarus	Pei	2021	1.907232225	uBMS
Polyommatus icarus	Mar	2023	253.5370685	uBMS
Polyommatus icarus	Mar	2024	79.92207598	uBMS
Polyommatus icarus	Mar	2018	125.0506367	uBMS
Polyommatus icarus	Mar	2019	142.0730704	uBMS
Polyommatus icarus	Mar	2020	93.29969937	uBMS
Polyommatus icarus	Mar	2021	148.6888348	uBMS
Polyommatus icarus	Mar	2022	81.72291126	uBMS
Polyommatus icarus	Gui	2023	15.12653345	uBMS
Polyommatus icarus	Gui	2024	0	uBMS
Polyommatus icarus	Gui	2018	105.0828098	uBMS
Polyommatus icarus	Gui	2025	0	uBMS
Polyommatus icarus	Gui	2019	92.16023593	uBMS
Polyommatus icarus	Gui	2020	41.10248611	uBMS
Polyommatus icarus	Gui	2021	9.620750034	uBMS
Polyommatus icarus	Gui	2022	0	uBMS
Polyommatus icarus	Bes	2023	0	uBMS
Polyommatus icarus	Bes	2024	9.392317085	uBMS
Polyommatus icarus	Bes	2018	29.18551565	uBMS
Polyommatus icarus	Bes	2025	0	uBMS
Polyommatus icarus	Bes	2019	6.562452026	uBMS
Polyommatus icarus	Bes	2020	0	uBMS
Polyommatus icarus	Bes	2021	14.49642798	uBMS
Polyommatus icarus	Aig	2023	0	uBMS
Polyommatus icarus	Aig	2018	0	uBMS
Polyommatus icarus	Aig	2019	0	uBMS
Polyommatus icarus	Aig	2020	0	uBMS
Polyommatus icarus	Aig	2021	0	uBMS
Polyommatus icarus	Aig	2022	1.212356336	uBMS
Polyommatus icarus	Tpa	2023	0	uBMS
Polyommatus icarus	Tpa	2022	0	uBMS
Polyommatus icarus	Tri	2023	115.085163	uBMS
Polyommatus icarus	Tri	2019	217.255998	uBMS
Polyommatus icarus	Tri	2020	254.7797975	uBMS
Polyommatus icarus	Tri	2021	121.0169424	uBMS
Polyommatus icarus	Tri	2022	226.2952872	uBMS
Pontia daplidice	Clot	2023	0	uBMS
Pontia daplidice	Clot	2024	0	uBMS
Pontia daplidice	Clot	2018	0	uBMS
Pontia daplidice	Clot	2025	0	uBMS
Pontia daplidice	Clot	2019	0	uBMS
Pontia daplidice	Clot	2020	0	uBMS
Pontia daplidice	Clot	2021	0	uBMS
Pontia daplidice	Clot	2022	0	uBMS
Pontia daplidice	Heb	2023	0	uBMS
Pontia daplidice	Heb	2024	0	uBMS
Pontia daplidice	Heb	2018	0	uBMS
Pontia daplidice	Heb	2019	0	uBMS
Pontia daplidice	Heb	2020	0	uBMS
Pontia daplidice	Heb	2021	0	uBMS
Pontia daplidice	Heb	2022	0	uBMS
Pontia daplidice	Put	2023	2.015011838	uBMS
Pontia daplidice	Put	2024	0	uBMS
Pontia daplidice	Put	2025	0	uBMS
Pontia daplidice	Put	2019	2.277074415	uBMS
Pontia daplidice	Put	2020	0	uBMS
Pontia daplidice	Put	2021	0	uBMS
Pontia daplidice	Put	2022	3.121520805	uBMS
Pontia daplidice	Heu	2023	3.225875825	uBMS
Pontia daplidice	Heu	2024	0	uBMS
Pontia daplidice	Heu	2018	0	uBMS
Pontia daplidice	Heu	2025	0	uBMS
Pontia daplidice	Heu	2019	0	uBMS
Pontia daplidice	Heu	2020	0	uBMS
Pontia daplidice	Heu	2021	0	uBMS
Pontia daplidice	Heu	2022	0	uBMS
Pontia daplidice	Lab	2023	0	uBMS
Pontia daplidice	Lab	2024	0	uBMS
Pontia daplidice	Lab	2018	0	uBMS
Pontia daplidice	Lab	2025	0	uBMS
Pontia daplidice	Lab	2020	0	uBMS
Pontia daplidice	Lab	2022	0	uBMS
Pontia daplidice	Mat	2023	2.129086515	uBMS
Pontia daplidice	Mat	2024	1.468062305	uBMS
Pontia daplidice	Mat	2018	0	uBMS
Pontia daplidice	Mat	2025	0	uBMS
Pontia daplidice	Mat	2019	0	uBMS
Pontia daplidice	Mat	2020	0	uBMS
Pontia daplidice	Mat	2021	0	uBMS
Pontia daplidice	Mat	2022	1.583054979	uBMS
Pontia daplidice	Ore	2023	14.17032733	uBMS
Pontia daplidice	Ore	2024	6.74570383	uBMS
Pontia daplidice	Ore	2018	0	uBMS
Pontia daplidice	Ore	2020	3.56214156	uBMS
Pontia daplidice	Ore	2021	0	uBMS
Pontia daplidice	Ore	2022	6.064281383	uBMS
Pontia daplidice	Pla	2023	0	uBMS
Pontia daplidice	Pla	2024	0	uBMS
Pontia daplidice	Pla	2025	0	uBMS
Pontia daplidice	Pla	2020	0	uBMS
Pontia daplidice	Pla	2021	0	uBMS
Pontia daplidice	Pla	2022	2.509536238	uBMS
Pontia daplidice	Ciu	2023	0	uBMS
Pontia daplidice	Ciu	2024	1.548994702	uBMS
Pontia daplidice	Ciu	2018	0	uBMS
Pontia daplidice	Ciu	2025	0	uBMS
Pontia daplidice	Ciu	2019	0	uBMS
Pontia daplidice	Ciu	2020	0	uBMS
Pontia daplidice	Ciu	2021	4.592894828	uBMS
Pontia daplidice	Ciu	2022	5.252514641	uBMS
Pontia daplidice	Glo	2023	0	uBMS
Pontia daplidice	Glo	2024	0	uBMS
Pontia daplidice	Glo	2025	0	uBMS
Pontia daplidice	Glo	2020	0	uBMS
Pontia daplidice	Glo	2021	0	uBMS
Pontia daplidice	Glo	2022	0	uBMS
Pontia daplidice	Rob	2023	0	uBMS
Pontia daplidice	Rob	2024	0	uBMS
Pontia daplidice	Rob	2018	0	uBMS
Pontia daplidice	Rob	2025	0	uBMS
Pontia daplidice	Rob	2020	0	uBMS
Pontia daplidice	Rob	2021	0	uBMS
Pontia daplidice	Rob	2022	0	uBMS
Pontia daplidice	Coll	2023	27.94857462	uBMS
Pontia daplidice	Coll	2024	3.856983068	uBMS
Pontia daplidice	Coll	2018	0	uBMS
Pontia daplidice	Coll	2025	0	uBMS
Pontia daplidice	Coll	2019	32.40650723	uBMS
Pontia daplidice	Coll	2020	0	uBMS
Pontia daplidice	Coll	2022	6.213495713	uBMS
Pontia daplidice	Car	2023	42.44842516	uBMS
Pontia daplidice	Car	2024	40.29321059	uBMS
Pontia daplidice	Car	2018	12.38755775	uBMS
Pontia daplidice	Car	2025	0	uBMS
Pontia daplidice	Car	2019	16.33786709	uBMS
Pontia daplidice	Car	2020	3.563453224	uBMS
Pontia daplidice	Car	2021	7.933464653	uBMS
Pontia daplidice	Car	2022	25.57961072	uBMS
Pontia daplidice	Peg	2023	0	uBMS
Pontia daplidice	Peg	2024	0	uBMS
Pontia daplidice	Peg	2018	0	uBMS
Pontia daplidice	Peg	2025	0	uBMS
Pontia daplidice	Peg	2019	0	uBMS
Pontia daplidice	Peg	2020	0	uBMS
Pontia daplidice	Peg	2021	0	uBMS
Pontia daplidice	Peg	2022	0	uBMS
Pontia daplidice	Cer	2023	6.688336878	uBMS
Pontia daplidice	Cer	2024	0	uBMS
Pontia daplidice	Cer	2018	0	uBMS
Pontia daplidice	Cer	2025	0	uBMS
Pontia daplidice	Cer	2019	0	uBMS
Pontia daplidice	Cer	2020	0	uBMS
Pontia daplidice	Cer	2022	2.354908217	uBMS
Pontia daplidice	Nord	2023	0	uBMS
Pontia daplidice	Nord	2024	0	uBMS
Pontia daplidice	Nord	2018	0	uBMS
Pontia daplidice	Nord	2025	0	uBMS
Pontia daplidice	Nord	2019	0	uBMS
Pontia daplidice	Nord	2020	0	uBMS
Pontia daplidice	Nord	2021	0	uBMS
Pontia daplidice	Nord	2022	0	uBMS
Pontia daplidice	Ped	2023	0	uBMS
Pontia daplidice	Ped	2024	0	uBMS
Pontia daplidice	Ped	2018	0	uBMS
Pontia daplidice	Ped	2025	0	uBMS
Pontia daplidice	Ped	2019	0	uBMS
Pontia daplidice	Ped	2020	0	uBMS
Pontia daplidice	Ped	2022	0	uBMS
Pontia daplidice	Gau	2023	0	uBMS
Pontia daplidice	Gau	2024	0	uBMS
Pontia daplidice	Gau	2018	0	uBMS
Pontia daplidice	Gau	2025	0	uBMS
Pontia daplidice	Gau	2019	0	uBMS
Pontia daplidice	Gau	2020	0	uBMS
Pontia daplidice	Gau	2021	0	uBMS
Pontia daplidice	Gau	2022	0	uBMS
Pontia daplidice	Nou	2023	0	uBMS
Pontia daplidice	Nou	2024	0	uBMS
Pontia daplidice	Nou	2018	0	uBMS
Pontia daplidice	Nou	2025	0	uBMS
Pontia daplidice	Nou	2019	0	uBMS
Pontia daplidice	Nou	2020	0	uBMS
Pontia daplidice	Nou	2021	0	uBMS
Pontia daplidice	Nou	2022	0	uBMS
Pontia daplidice	Bros	2023	0	uBMS
Pontia daplidice	Bros	2024	0	uBMS
Pontia daplidice	Bros	2018	0	uBMS
Pontia daplidice	Bros	2019	0	uBMS
Pontia daplidice	Bros	2020	0	uBMS
Pontia daplidice	Bros	2021	0	uBMS
Pontia daplidice	Bros	2022	0	uBMS
Pontia daplidice	Gue	2023	27.99395331	uBMS
Pontia daplidice	Gue	2024	17.15736737	uBMS
Pontia daplidice	Gue	2018	0	uBMS
Pontia daplidice	Gue	2019	0	uBMS
Pontia daplidice	Gue	2020	0	uBMS
Pontia daplidice	Gue	2021	0	uBMS
Pontia daplidice	Gue	2022	11.61687545	uBMS
Pontia daplidice	Dia	2023	0	uBMS
Pontia daplidice	Dia	2024	0	uBMS
Pontia daplidice	Dia	2018	0	uBMS
Pontia daplidice	Dia	2019	0	uBMS
Pontia daplidice	Dia	2020	0	uBMS
Pontia daplidice	Dia	2021	0	uBMS
Pontia daplidice	Dia	2022	0	uBMS
Pontia daplidice	Pei	2023	0	uBMS
Pontia daplidice	Pei	2024	0	uBMS
Pontia daplidice	Pei	2018	0	uBMS
Pontia daplidice	Pei	2019	0	uBMS
Pontia daplidice	Pei	2020	0	uBMS
Pontia daplidice	Pei	2021	4.592894828	uBMS
Pontia daplidice	Mar	2023	2.362000142	uBMS
Pontia daplidice	Mar	2024	0	uBMS
Pontia daplidice	Mar	2018	0	uBMS
Pontia daplidice	Mar	2019	0	uBMS
Pontia daplidice	Mar	2020	0	uBMS
Pontia daplidice	Mar	2021	0	uBMS
Pontia daplidice	Mar	2022	0	uBMS
Pontia daplidice	Gui	2023	28.09993358	uBMS
Pontia daplidice	Gui	2024	0	uBMS
Pontia daplidice	Gui	2018	4.592894828	uBMS
Pontia daplidice	Gui	2025	0	uBMS
Pontia daplidice	Gui	2019	31.3039994	uBMS
Pontia daplidice	Gui	2020	7.900558306	uBMS
Pontia daplidice	Gui	2021	0	uBMS
Pontia daplidice	Gui	2022	7.551729346	uBMS
Pontia daplidice	Bes	2023	0	uBMS
Pontia daplidice	Bes	2024	0	uBMS
Pontia daplidice	Bes	2018	5.706418103	uBMS
Pontia daplidice	Bes	2025	0	uBMS
Pontia daplidice	Bes	2019	0	uBMS
Pontia daplidice	Bes	2020	0	uBMS
Pontia daplidice	Bes	2021	4.592894828	uBMS
Pontia daplidice	Aig	2023	0	uBMS
Pontia daplidice	Aig	2018	0	uBMS
Pontia daplidice	Aig	2019	0	uBMS
Pontia daplidice	Aig	2020	0	uBMS
Pontia daplidice	Aig	2021	0	uBMS
Pontia daplidice	Aig	2022	0	uBMS
Pontia daplidice	Tpa	2023	0	uBMS
Pontia daplidice	Tpa	2022	0	uBMS
Pontia daplidice	Tri	2023	6.009615385	uBMS
Pontia daplidice	Tri	2019	0	uBMS
Pontia daplidice	Tri	2020	0	uBMS
Pontia daplidice	Tri	2021	0	uBMS
Pontia daplidice	Tri	2022	0	uBMS
Pyrgus malvoides	Clot	2023	0	uBMS
Pyrgus malvoides	Clot	2024	0	uBMS
Pyrgus malvoides	Clot	2018	0	uBMS
Pyrgus malvoides	Clot	2025	0	uBMS
Pyrgus malvoides	Clot	2019	0	uBMS
Pyrgus malvoides	Clot	2020	0	uBMS
Pyrgus malvoides	Clot	2021	0	uBMS
Pyrgus malvoides	Clot	2022	0	uBMS
Pyrgus malvoides	Heb	2023	0	uBMS
Pyrgus malvoides	Heb	2024	0	uBMS
Pyrgus malvoides	Heb	2018	0	uBMS
Pyrgus malvoides	Heb	2019	0	uBMS
Pyrgus malvoides	Heb	2020	0	uBMS
Pyrgus malvoides	Heb	2021	0	uBMS
Pyrgus malvoides	Heb	2022	0	uBMS
Pyrgus malvoides	Put	2023	0	uBMS
Pyrgus malvoides	Put	2024	0	uBMS
Pyrgus malvoides	Put	2025	0	uBMS
Pyrgus malvoides	Put	2019	0	uBMS
Pyrgus malvoides	Put	2020	0	uBMS
Pyrgus malvoides	Put	2021	0	uBMS
Pyrgus malvoides	Put	2022	0	uBMS
Pyrgus malvoides	Heu	2023	0	uBMS
Pyrgus malvoides	Heu	2024	0	uBMS
Pyrgus malvoides	Heu	2018	0	uBMS
Pyrgus malvoides	Heu	2025	0	uBMS
Pyrgus malvoides	Heu	2019	0	uBMS
Pyrgus malvoides	Heu	2020	0	uBMS
Pyrgus malvoides	Heu	2021	0	uBMS
Pyrgus malvoides	Heu	2022	0	uBMS
Pyrgus malvoides	Lab	2023	0	uBMS
Pyrgus malvoides	Lab	2024	0	uBMS
Pyrgus malvoides	Lab	2018	0	uBMS
Pyrgus malvoides	Lab	2025	0	uBMS
Pyrgus malvoides	Lab	2020	0	uBMS
Pyrgus malvoides	Lab	2022	0	uBMS
Pyrgus malvoides	Mat	2023	0	uBMS
Pyrgus malvoides	Mat	2024	0	uBMS
Pyrgus malvoides	Mat	2018	0	uBMS
Pyrgus malvoides	Mat	2025	0	uBMS
Pyrgus malvoides	Mat	2019	0	uBMS
Pyrgus malvoides	Mat	2020	0	uBMS
Pyrgus malvoides	Mat	2021	0	uBMS
Pyrgus malvoides	Mat	2022	0	uBMS
Pyrgus malvoides	Ore	2023	0	uBMS
Pyrgus malvoides	Ore	2024	0	uBMS
Pyrgus malvoides	Ore	2018	0	uBMS
Pyrgus malvoides	Ore	2020	0	uBMS
Pyrgus malvoides	Ore	2021	0	uBMS
Pyrgus malvoides	Ore	2022	0	uBMS
Pyrgus malvoides	Pla	2023	0	uBMS
Pyrgus malvoides	Pla	2024	0	uBMS
Pyrgus malvoides	Pla	2025	0	uBMS
Pyrgus malvoides	Pla	2020	0	uBMS
Pyrgus malvoides	Pla	2021	0	uBMS
Pyrgus malvoides	Pla	2022	0	uBMS
Pyrgus malvoides	Ciu	2023	0	uBMS
Pyrgus malvoides	Ciu	2024	0	uBMS
Pyrgus malvoides	Ciu	2018	0	uBMS
Pyrgus malvoides	Ciu	2025	0	uBMS
Pyrgus malvoides	Ciu	2019	0	uBMS
Pyrgus malvoides	Ciu	2020	0	uBMS
Pyrgus malvoides	Ciu	2021	0	uBMS
Pyrgus malvoides	Ciu	2022	0	uBMS
Pyrgus malvoides	Glo	2023	0	uBMS
Pyrgus malvoides	Glo	2024	0	uBMS
Pyrgus malvoides	Glo	2025	0	uBMS
Pyrgus malvoides	Glo	2020	0	uBMS
Pyrgus malvoides	Glo	2021	0	uBMS
Pyrgus malvoides	Glo	2022	0	uBMS
Pyrgus malvoides	Rob	2023	0	uBMS
Pyrgus malvoides	Rob	2024	0	uBMS
Pyrgus malvoides	Rob	2018	0	uBMS
Pyrgus malvoides	Rob	2025	0	uBMS
Pyrgus malvoides	Rob	2020	0	uBMS
Pyrgus malvoides	Rob	2021	0	uBMS
Pyrgus malvoides	Rob	2022	0	uBMS
Pyrgus malvoides	Coll	2023	0	uBMS
Pyrgus malvoides	Coll	2024	0	uBMS
Pyrgus malvoides	Coll	2018	0	uBMS
Pyrgus malvoides	Coll	2025	0	uBMS
Pyrgus malvoides	Coll	2019	0	uBMS
Pyrgus malvoides	Coll	2020	0	uBMS
Pyrgus malvoides	Coll	2022	0	uBMS
Pyrgus malvoides	Car	2023	0	uBMS
Pyrgus malvoides	Car	2024	0	uBMS
Pyrgus malvoides	Car	2018	0	uBMS
Pyrgus malvoides	Car	2025	0	uBMS
Pyrgus malvoides	Car	2019	0	uBMS
Pyrgus malvoides	Car	2020	0	uBMS
Pyrgus malvoides	Car	2021	0	uBMS
Pyrgus malvoides	Car	2022	0	uBMS
Pyrgus malvoides	Peg	2023	0	uBMS
Pyrgus malvoides	Peg	2024	0	uBMS
Pyrgus malvoides	Peg	2018	0	uBMS
Pyrgus malvoides	Peg	2025	0	uBMS
Pyrgus malvoides	Peg	2019	0	uBMS
